code,name,current price, highest price, lowest price, rate to high, rate to low, price rate,days from last open, days from lowest price, priceTrend, redKline, redSoldier, industrySector, industrySubSector
000726,鲁 泰Ａ,13.52,19.62,10.33,0.68909276,0.7640532,0.34338,61,72,GoDown,0,false,深证成指,纺织服装
000727,华东科技,9.91,18.14,7.0,0.5463065,0.70635724,0.2612208,61,72,GoDown,0,false,制造业,电子元件
000728,国元证券,22.59,39.84,14.95,0.5670181,0.6617972,0.3069506,61,84,GoDown,0,false,深证成指,券商
000729,燕京啤酒,8.23,12.78,6.83,0.64397496,0.82989067,0.23529406,61,85,GoUpRed,0,false,深证成指,酿酒食品
002100,天康生物,10.06,17.22,7.23,0.58420444,0.71868783,0.28328332,61,79,GoUpRed,0,true,制造业,农林牧渔
000720,新能泰山,9.62,17.01,7.02,0.5655497,0.7297297,0.26026025,61,61,GoDown,0,true,电力、煤气及水的生产和供应业,新能源
000721,西安饮食,8.94,16.29,5.88,0.5488029,0.6577182,0.29394805,61,72,GoDown,0,false,住宿和餐饮业,旅游酒店
000722,湖南发展,18.63,32.5,11.76,0.57323074,0.63123995,0.33124393,61,79,GoDown,0,true,null,电力
002603,以岭药业,18.13,30.74,13.09,0.5897853,0.72200775,0.28555235,23,75,GoDown,0,true,制造业,医药
600005,武钢股份,3.47,7.27,3.34,0.47730398,0.962536,0.03307891,61,14,GoUpRed,1,false,null,钢铁
600004,白云机场,14.23,20.96,11.26,0.6789122,0.79128605,0.30618554,61,119,GoDown,1,false,null,交通设施
000735,罗 牛 山,7.57,12.52,5.1,0.60463256,0.673712,0.3328841,61,72,GoDown,0,true,深证成指,农牧饲渔
000739,普洛药业,8.2,14.4,6.1,0.5694444,0.74390244,0.25301206,61,72,GoUpRed,0,true,深证成指,医药
000732,泰禾集团,24.5,37.73,19.5,0.64935064,0.79591835,0.2742732,61,72,GoDown,0,false,房地产业,海峡西岸
000731,四川美丰,9.64,19.43,6.82,0.49614,0.70746887,0.22363204,61,79,GoUpRed,0,false,制造业,化工化纤
002616,长青集团,26.63,37.27,19.65,0.7145157,0.7378896,0.3961407,61,72,GoUpRed,0,true,null,家电行业
002610,爱康科技,12.12,22.59,8.22,0.5365206,0.6782178,0.27139872,60,63,GoUpGreen,0,false,null,新能源
002613,北玻股份,7.83,13.08,5.02,0.5986239,0.6411239,0.34863526,61,72,GoDown,0,true,null,新能源
600008,首创股份,10.19,19.57,7.79,0.5206949,0.764475,0.20373511,61,119,GoDown,0,true,null,供水供气
600006,东风汽车,8.86,15.19,7.01,0.5832785,0.79119647,0.22616132,61,119,GoUpRed,0,false,制造业,汽车行业
600021,上海电力,14.72,32.93,13.3,0.44700882,0.9035326,0.07233826,61,72,GoDown,0,true,电力、煤气及水的生产和供应业,新能源
600020,中原高速,6.84,10.31,4.64,0.66343355,0.67836255,0.38800707,61,119,GoUpRed,0,true,交通运输、仓储和邮政业,交通设施
